inci_id,offense,date_rept,street,date_occu,csstatus,dispostn,
2010002288,,9/10/10 0:00,KENAN UNC,9/10/10 0:00,,,
2010002285,WELL BEING CHECK,9/10/10 14:32,EHRINGHAUS SOUTH,9/10/10 14:32,2,,
2010002289,EMS ASSIST,9/11/10 0:00,MORRISON UNC,9/11/10 0:00,2,,
2010002290,,9/11/10 0:00,BOWLES PARKING LOT UNC,9/11/10 0:00,,,
2010002292,,9/11/10 0:00,CAROLINA INN UNC,9/11/10 0:00,,,
2010002293,,9/11/10 0:00,MCAULEY  // PITTSBORO,9/11/10 0:00,,,
2010002291,SUSPICIOUS CONDITION (CRIMINAL),9/11/10 9:20,ELECTRICAL DISTRIBUTION,9/11/10 9:20,3,1,
2010002295,EMS ASSIST,9/11/10 23:21,OLD MASON FARM RD,9/11/10 0:00,2,,
2010002299,,9/12/10 0:00,PUBLIC SAFETY DRIVE,9/12/10 0:00,,,
2010002300,,9/12/10 0:00,COBB  DECK,9/12/10 0:00,3,2,
2010002296,EMS ASSIST,9/12/10 6:53,RAM VILLAGE 3,9/12/10 6:53,2,,
2010002297,WARNING OF TRESPASS,9/12/10 9:25,BIG FRAT COURT,9/12/10 9:24,2,,
2010002298,EMS ASSIST,9/12/10 10:57,HOSPITAL DR.,9/12/10 10:57,2,,
2010002302,,9/13/10 0:00,FORDHAM HALL UNC,9/13/10 0:00,,,
2010002304,CYBER STALKING,9/13/10 0:00,MANNING DR,7/26/10 0:00,3,5,
2010002306,,9/13/10 0:00,CAROLINA INN UNC,9/13/10 0:00,,,
2010002307,,9/13/10 0:00,ADMINISTRATIVE OFFICE UNC,9/13/10 0:00,,,
2010002309,,9/13/10 0:00,MCCAULEY// SOUTH COLUMBIA,9/13/10 0:00,,,
2010002310,,9/13/10 0:00,HA II DOGWOOD PARKING UNC,9/13/10 0:00,,,
2010002311,,9/13/10 0:00,WOMEN`S HOSPITAL,9/13/10 0:00,,,
2010002303,LARCENY OF TONER CARTRIDGES,9/13/10 10:08,SOUTH UNC,8/27/10 13:00,4,,
2010002321,,9/14/10 0:00,RAMS HEAD CENTER PARKI UNC,9/14/10 0:00,,,
2010002322,,9/14/10 0:00,PUBLIC SAFETY BUILDING UNC,9/14/10 0:00,,,
2010002323,,9/14/10 0:00,HOUSE LIBRARY R B UNC,9/14/10 0:00,,,
2010002327,,9/14/10 0:00,CRAIGE UNC,9/14/10 0:00,,,
2010002328,EMS ASSIST,9/14/10 0:00,MEMORIAL HALL UNC,9/14/10 0:00,2,,
2010002331,,9/14/10 0:00,EHRINGHAUS UNC,9/14/10 0:00,,,
2010002316,B & E,9/14/10 6:48,ELECTRIC DIST OPR CTR UNC,9/13/10 13:00,2,,
2010002317,EMS ASSIST,9/14/10 9:36,DOGWOOD DECK  2ND LEVEL,9/14/10 9:36,2,,
2010002319,ASSIST CHAPEL HILL FIRE DEPT.,9/14/10 13:33,A COUNTRY CLUB,9/14/10 13:33,2,,
2010002333,,9/15/10 0:00,CRAIGE UNC,9/15/10 0:00,,,
2010002334,,9/15/10 0:00,W FRANKLIN ST,9/15/10 0:00,,,
2010002339,,9/15/10 0:00,CAROLINA INN UNC,9/15/10 0:00,,,
2010002344,,9/15/10 0:00,FRIDAY CENTER UNC,9/15/10 0:00,,,
2010002353,LARCENY FROM BUILDING,9/15/10 0:00,GRAHAM STUDENT UNION UNC,9/15/10 0:00,4,,
2010002332,UNDERAGE CONSUMPTION,9/15/10 0:16,GRANVILLE TOWERS SOUTH UNC,9/15/10 0:16,3,2,
2010002337,DAMAGE TO PATROL VEHICLE,9/15/10 7:54,CAR COMPOUND,9/14/10 17:00,2,,
2010002338,SUSPICIOUS CONDITION (CRIMINAL),9/15/10 9:26,HILL UNC,9/15/10 9:26,4,,
2010002365,ASSAULT ON GOVERNMENT OFFICIAL,9/16/10 0:00,PITTSBORO ST.,9/16/10 0:00,3,2,
2010002370,,9/16/10 0:00,GRANVILLE TOWERS WEST UNC,9/16/10 0:00,,,
2010002371,,9/16/10 0:00,MORRISON UNC,9/16/10 0:00,,,
2010002372,,9/16/10 0:00,DEY UNC,9/16/10 0:00,,,
2010002373,,9/16/10 0:00,BRANSON ST,9/16/10 0:00,,,
2010002377,,9/16/10 0:00,RAM VILLAGE 5 AT 520 WILLIAMSON UNC,9/16/10 0:00,,,
2010002381,,9/16/10 0:00,CARMICHAEL RES HALL UNC,9/16/10 0:00,,,
2010002382,,9/16/10 0:00,COBB UNC,9/16/10 0:00,,,
2010002363,COONSUME ALCOHOLIC BEVERAGE UNDERAGE,9/16/10 3:04,ARBORETUM DR,9/16/10 3:04,3,2,
2010002374,EMS ASSIST,9/16/10 13:41,S. COLUMBIA ST.,9/16/10 13:40,2,,
2010002385,,9/17/10 0:00,VANCE UNC,9/17/10 0:00,,,
2010002386,,9/17/10 0:00,ELECTRIC DIST OPR CTR UNC,9/17/10 0:00,,,
2010002389,,9/17/10 0:00,NORTH MEDICAL DR .,9/17/10 0:00,,,
2010002391,,9/17/10 0:00,ALDERMAN UNC,9/17/10 0:00,,,
2010002394,,9/17/10 0:00,PR PARKING LOT UNC,9/17/10 0:00,,,
2010002396,,9/17/10 0:00,HOOKER MICHAEL RESEAR UNC,9/17/10 0:00,,,
2010002397,,9/17/10 0:00,HA II DOGWOOD PARKING UNC,9/17/10 0:00,,,
2010002383,RECOVERED VEHICLE,9/17/10 0:26,FRATERNITY COURT,9/17/10 0:26,2,,
2010002388,ASSIST CHFD REF. MULCH FIRE,9/17/10 9:15,GENETICS MEDICINE RESEARCH UNC,9/17/10 9:15,2,,
2010002392,EMS ASSIST,9/17/10 15:54,ANDERSON STADIUM UNC,9/17/10 15:50,2,,
2010002398,,9/18/10 0:00,KENAN STADIUM UNC,9/18/10 0:00,,,
2010002399,,9/18/10 0:00,GRANVILLE TOWERS WEST UNC,9/18/10 0:00,,,
2010002400,,9/18/10 0:00,GRANVILLE TOWERS EAST UNC,9/18/10 0:00,,,
2010002403,,9/18/10 0:00,CRAIGE NORTH UNC,9/18/10 0:00,,,
2010002404,,9/18/10 0:00,RAMS HEAD CENTER PARKI UNC,9/18/10 0:00,,,
2010002405,,9/18/10 0:00,HA I CARDINAL PARKING UNC,9/18/10 0:00,,,
2010002406,,9/18/10 0:00,MUNICIPAL DR,9/18/10 0:00,,,
2010002407,,9/18/10 0:00,FINLEY CLUB HOUSE UNC,9/18/10 0:00,,,
2010002401,ALOCHOL VIOLATION,9/18/10 11:49,KENAN STADIUM UNC,9/18/10 11:49,3,2,
2010002402,POSSESSION OF FAKE IDENTIFICATION,9/18/10 12:18,KENAN STADIUM UNC,9/18/10 12:18,3,2,
2010002409,,9/19/10 0:00,HA II DOGWOOD PARKING UNC,9/19/10 0:00,,,
2010002412,,9/19/10 0:00,RAM VILLAGE 3 AT 540 PAUL HARDIN UNC,9/19/10 0:00,,,
2010002413,,9/19/10 0:00,NORTH EAST CHILLER PARKIN UNC,9/19/10 0:00,,,
2010002414,,9/19/10 0:00,HINTON JAMES UNC,9/19/10 0:00,,,
2010002415,,9/20/10 0:00,TTK  / PITTS ST .,9/20/10 0:00,,,
2010002417,,9/20/10 0:00,EHRINGHAUS UNC,9/20/10 0:00,,,
2010002419,,9/20/10 0:00,FEDEX GLOBAL,9/20/10 0:00,,,
2010002418,EMS ASSIST,9/20/10 16:29,CAUDILL LAB,9/20/10 16:29,2,,
2010002420,,9/21/10 0:00,MCCOLL BUSINESS SCHOOL UNC,9/21/10 0:00,,,
2010002428,,9/21/10 0:00,CARMICHAEL AUDITORIUM UNC,9/21/10 0:00,,,
2010002429,,9/21/10 0:00,RIDGE RD,9/21/10 0:00,,,
2010002430,,9/21/10 0:00,BUSINESS SCHOOL PARKIN UNC,9/21/10 0:00,,,
2010002439,SUSPICIOUS CONDITIONS,9/21/10 0:00,HOUSE LIBRARY R B UNC,9/21/10 0:00,2,,
2010002424,DAMAGE TO REAL PROPERTY,9/21/10 12:30,HOSPITALS UNIV OF NC UNC,9/21/10 12:30,2,,
2010002425,BRUSH FIRE,9/21/10 14:13,PITTSBORO//SOUTH COLUMBIA,9/21/10 14:05,2,,
2010002426,EMS ASSIST,9/21/10 15:15,MANNING DRIVE,9/21/10 15:10,2,,
2010002431,,9/22/10 0:00,W FRANKLIN ST,9/22/10 0:00,,,
2010002432,,9/22/10 0:00,MORRISON UNC,9/22/10 0:00,,,
2010002435,,9/22/10 0:00,CHILDRENS HOSP,9/22/10 0:00,,,
2010002438,LARCENY OF BICYCLE,9/22/10 14:12,HINTON JAMES UNC,9/19/10 0:00,4,,
2010002440,,9/23/10 0:00,PITTSBORO ST/MCCAULEY ST,9/23/10 0:00,,,
2010002441,VANDALISM - INJURY TO PERSONAL PROPERTY,9/23/10 0:00,SWAIN HALL,9/23/10 0:00,3,2,
2010002443,,9/23/10 0:00,STADIUM DR/SOUTH RD,9/23/10 0:00,,,
2010002444,EMS ASSIST,9/23/10 0:00,MANNING DR /BUS STOP UNC H,9/23/10 0:00,2,,
2010002445,,9/23/10 0:00,PUBLIC SAFETY BUILDING UNC,9/23/10 0:00,,,
2010002447,VANDALISM - DAMAGE TO REAL PROPERTY,9/23/10 0:00,GRANVILLE TOWERS WEST UNC,9/23/10 0:00,4,,
2010002448,,9/23/10 0:00,LENOIR UNC,9/23/10 0:00,,,
2010002449,RAPE-2ND DEGREE,9/23/10 0:00,GRANVILLE SOUTH,9/19/10 0:00,3,5,
2010002450,,9/23/10 0:00,HOSPITALS UNIV OF NC UNC,9/23/10 0:00,,,
2010002446,EMS ASSIST,9/23/10 12:56,DEY UNC,9/23/10 12:56,2,,
2010002451,,9/24/10 0:00,ITS FRANKLIN STREET UNC,9/24/10 0:00,,,
2010002455,,9/24/10 0:00,FORDHAM HALL UNC,9/24/10 0:00,,,
2010002457,,9/24/10 0:00,HINTON JAMES UNC,9/24/10 0:00,,,
2010002458,,9/24/10 0:00,HWY 54 VISITOR`S LOT,9/24/10 0:00,,,
2010002459,,9/24/10 0:00,MANGUM UNC N3 LOT,9/24/10 0:00,,,
2010002454,EMS ASSIST,9/24/10 10:15,BELL TOWER PARKING DECK,9/24/10 10:10,2,,
2010002456,ASSAULT-SIMPLE,9/24/10 11:50,PHYSICIANS OFFICE BUILDIN UNC,9/24/10 11:50,3,1,
2010002461,,9/25/10 0:00,HIBBARD DR,9/25/10 0:00,,,
2010002464,,9/25/10 0:00,DAVIS WALTER R LIBRARY UNC,9/25/10 0:00,,,
2010002462,TRESPASSING - SECOND DEGREE,9/25/10 2:50,ACKLAND ART MUSEUM,9/25/10 2:49,3,2,
2010002465,EMS ASSIST,9/25/10 21:22,EHRINGHAUS UNC,9/25/10 21:10,2,,
2010002466,BURGLARY-2ND DEGREE / BE&L,9/26/10 0:00,BRANSON ST,9/24/10 0:00,3,3,
2010002467,,9/26/10 0:00,CARMICHAEL RES HALL UNC,9/26/10 0:00,,,
2010002470,,9/26/10 0:00,MANNING DR/S FORDHAM BLVD,9/26/10 0:00,,,
2010002480,,9/26/10 0:00,ELECTRIC DIST OPR CTR UNC,9/26/10 0:00,,,
2010002468,EMS ASSIST,9/26/10 9:50,AYCOCK UNC,9/26/10 9:50,2,,
2010002475,,9/27/10 0:00,PUBLIC SAFETY BUILDING UNC,9/27/10 0:00,,,
2010002481,,9/27/10 0:00,PUBLIC SAFETY BUILDING UNC,9/27/10 0:00,,,
2010002471,LARCENY OF LAPTOP,9/27/10 10:46,HANES UNC,9/27/10 10:46,4,,
2010002472,LARCENY FROM BUILDING,9/27/10 11:11,ROSENAU UNC,9/13/10 5:00,4,,
2010002476,LARCENY FROM BUILDING,9/27/10 13:38,HINTON JAMES UNC,8/14/10 13:38,4,,
2010002486,,9/28/10 0:00,JONES MARY ELLEN (FLO UNC,9/28/10 0:00,,,
2010002488,,9/28/10 0:00,MANNING DR/PAUL HARDIN DR,9/28/10 0:00,,,
2010002493,,9/28/10 0:00,PUBLIC SAFETY BUILDING UNC,9/28/10 0:00,,,
2010002496,INFORMATION REPORT (CRIMINAL),9/28/10 0:00,PUBLIC SAFETY BUILDING UNC,9/8/10 0:00,2,,
2010002498,SUSPICIOUS CONDITION (CRIMINAL),9/28/10 0:00,GRANVILLE TOWERS EAST UNC,9/28/10 0:00,3,5,
2010002499,,9/28/10 0:00,WILSON ST,9/28/10 0:00,,,
2010002502,LARCENY FROM BUILDING,9/28/10 0:00,RAMS HEAD CENTER PARKI UNC,9/28/10 0:00,4,,
2010002503,,9/29/10 0:00,GENERAL ADMINISTRATION UNC,9/29/10 0:00,,,
2010002504,,9/29/10 0:00,SOUTH UNC,9/29/10 0:00,,,
2010002505,,9/29/10 0:00,BEARD HALL UNC,9/29/10 0:00,,,
2010002506,,9/29/10 0:00,SOUTH COLUBMIA// SITTERSON,9/29/10 0:00,,,
2010002507,,9/29/10 0:00,COLUMBIA// MCCAULEY,9/29/10 0:00,,,
2010002508,,9/29/10 0:00,AYCOCK UNC,9/29/10 0:00,,,
2010002509,,9/29/10 0:00,DAVIS WALTER R LIBRARY UNC,9/29/10 0:00,,,
2010002510,,9/29/10 0:00,HAMILTON UNC,9/29/10 0:00,,,
2010002512,ATTEMPTED SEXUAL ASSAULT,9/29/10 0:00,,9/29/10 0:00,3,5,
2010002513,WARNING OF TRESPASS,9/30/10 0:00,KENAN STADIUM UNC,9/30/10 0:00,2,,
2010002514,,9/30/10 0:00,HOUSE LIBRARY R B UNC,9/30/10 0:00,,,
2010002515,,9/30/10 0:00,ART STUDIO UNC,9/30/10 0:00,,,
2010002516,,9/30/10 0:00,BOSHAMER STADIUM UNC,9/30/10 0:00,,,
2010002521,,9/30/10 0:00,UNDERGRAD PARKING LOT UNC,9/30/10 0:00,,,
2010002520,VANDALISM - DAMAGE TO REAL PROPERTY,9/30/10 15:10,GRANVILLE TOWERS WEST UNC,9/30/10 12:00,4,,
2010002523,,10/1/10 0:00,STADIUM DRIVE PARKING LOT UNC,10/1/10 0:00,,,
2010002525,,10/1/10 0:00,HANES ART CENTER UNC,10/1/10 0:00,,,
2010002527,,10/1/10 0:00,DOGWOOD,10/1/10 0:00,,,
2010002528,,10/1/10 0:00,TAYLOR HALL UNC,10/1/10 0:00,,,
2010002529,,10/1/10 0:00,MEMORIAL HALL UNC,10/1/10 0:00,,,
2010002531,,10/1/10 0:00,CAROLINA INN UNC,10/1/10 0:00,,,
2010002532,,10/1/10 0:00,GRANVILLE TOWERS WEST UNC,10/1/10 0:00,,,
1010020001,,10/2/10 0:00,KENAN STADIUM UNC,10/2/10 0:00,,,
2010002533,,10/2/10 0:00,OLD WEST UNC,10/2/10 0:00,,,
2010002535,,10/2/10 0:00,GRANVILLE TOWERS WEST UNC,10/2/10 0:00,,,
2010002537,,10/2/10 0:00,GRANVILLE TOWERS EAST UNC,10/2/10 0:00,,,
2010002539,,10/2/10 0:00,CAMERON AVE/NEW EAST,10/2/10 0:00,,,
2010002540,,10/2/10 0:00,BOWLES PARKING LOT UNC,10/2/10 0:00,,,
2010002542,,10/2/10 0:00,KENAN STADIUM UNC,10/2/10 0:00,,,
2010002543,,10/2/10 0:00,BOWLES PARKING LOT UNC,10/2/10 0:00,,,
2010002544,,10/2/10 0:00,GRANVILLE TOWERS SOUTH UNC,10/2/10 0:00,,,
2010002545,,10/2/10 0:00,CAROLINA INN UNC,10/2/10 0:00,,,
2010002541,"RESIST, DELAY OR OBSTRUCT",10/2/10 15:15,KENAN STADIUM UNC,10/2/10 15:10,3,2,
2010002546,,10/3/10 0:00,GRANVILLE TOWERS WEST UNC,10/3/10 0:00,,,
2010002547,,10/3/10 0:00,GRANVILLE TOWERS EAST UNC,10/3/10 0:00,,,
2010002549,DWI-ALCOHOL,10/3/10 0:00,SOUTH RD,10/3/10 0:00,3,2,
2010002550,,10/3/10 0:00,GRANVILLE TOWERS WEST UNC,10/3/10 0:00,,,
2010002551,WELL BEING CHECK,10/3/10 0:00,HINTON JAMES UNC,10/3/10 0:00,2,,
2010002553,,10/3/10 0:00,KENAN LABORATORIES UNC,10/3/10 0:00,,,
2010002556,WARNING OF TRESPASS,10/4/10 0:00,HYDE HALL,10/4/10 0:00,2,,
2010002559,,10/4/10 0:00,PHYSICIANS OFFICE BUILDIN UNC,10/4/10 0:00,,,
2010002561,,10/4/10 0:00,WOMENS HOSP,10/4/10 0:00,,,
2010002563,,10/4/10 0:00,HOSPITAL DR.,10/4/10 0:00,,,
2010002564,,10/4/10 0:00,GRANVILLE TOWERS SOUTH UNC,10/4/10 0:00,,,
2010002566,,10/4/10 0:00,BEARD PARKING LOT UNC,10/4/10 0:00,,,
2010002572,,10/5/10 0:00,HLTH SCIENCES LIBRARY UNC,10/5/10 0:00,,,
2010002574,,10/5/10 0:00,AMBULATORY CARE CENTER UNC,10/5/10 0:00,,,
2010002576,,10/5/10 0:00,NASH PARKING LOT UNC,10/5/10 0:00,,,
2010002577,SUSPICIOUS CONDITIONS,10/5/10 0:00,MCCOLL BUSINESS SCHOOL UNC,10/2/10 0:00,4,,
2010002568,DRUGS- EQUIPMENT/PARAPHERNALIA - POSSESSING/C,10/5/10 0:55,GRANVILLE TOWERS EAST UNC,10/5/10 0:55,3,2,
2010002579,,10/6/10 0:00,GRANVILLE TOWERS WEST UNC,10/6/10 0:00,,,
2010002588,FIRE DEPARTMENT ASSIST,10/6/10 0:00,BINGHAM FAC BUILDING #2,10/6/10 0:00,2,,
2010002590,SUSPICIOUS CONDITION (CRIMINAL),10/6/10 0:00,GRAHAM STUDENT UNION UNC,10/6/10 0:00,3,5,
2010002578,EMS ASSIST,10/6/10 8:00,PAUL HARDIN DR,10/6/10 7:58,2,,
2010002592,EMS ASSIST,10/6/10 21:00,BAITY HILL,10/6/10 20:17,2,,
2010002591,DISTURBANCE,10/6/10 22:37,HOOKER FIELDS,10/6/10 19:52,2,,
2010002595,,10/7/10 0:00,CRAIGE NORTH UNC,10/7/10 0:00,,,
2010002604,,10/7/10 0:00,EPA BUILDING UNC,10/7/10 0:00,,,
2010002605,,10/7/10 0:00,PARK PLACE PARKING LOT UNC,10/7/10 0:00,,,
2010002606,,10/7/10 0:00,SURPLUS WAREHOUSE,10/7/10 0:00,,,
2010002607,,10/7/10 0:00,COUNTRY CLUB RD/RALEIGH ST,10/7/10 0:00,,,
2010002593,EMS ASSIST,10/7/10 1:35,RAMS HEAD CENTER PARKI UNC,10/7/10 0:56,2,,
2010002610,EMS ASSIST,10/7/10 19:10,COBB UNC,10/7/10 17:00,2,,
2010002611,EMS ASSIST,10/7/10 19:20,SOUTH CAMPUS REC.,1/7/10 19:15,2,,
2010002612,,10/8/10 0:00,EHRINGHAUS UNC,10/8/10 0:00,,,
2010002613,,10/8/10 0:00,GRANVILLE TOWERS WEST UNC,10/8/10 0:00,,,
2010002614,,10/8/10 0:00,PUBLIC SAFETY BUILDING UNC,10/8/10 0:00,,,
2010002616,,10/8/10 0:00,MANNING DRIVE AT BOWLES,10/8/10 0:00,,,
2010002617,,10/8/10 0:00,HORTON GEORGE MOSES RESIDENCE HALL UNC,10/8/10 0:00,,,
2010002618,,10/8/10 0:00,PARK PLACE PARKING LOT UNC,10/8/10 0:00,,,
2010002619,SUSPICIOUS CONDITION (CRIMINAL),10/8/10 0:00,RAM VILLAGE 1 AT 560 PAUL HARDIN UNC,10/8/10 0:00,2,,
2010002620,,10/8/10 0:00,CAMERON AVENUE NEAR OLD WELL,10/8/10 0:00,,,
2010002621,,10/8/10 0:00,PUBLIC SAFETY BUILDING UNC,10/8/10 0:00,,,
2010002622,,10/8/10 0:00,VAN HECKEWETTCH UNC,10/8/10 0:00,,,
2010002615,ASSIST OTHER AGENCEY,10/8/10 9:04,HAMILTON RD,10/8/10 9:04,2,,
2010002623,,10/9/10 0:00,CRAIGE UNC,10/9/10 0:00,,,
2010002624,,10/9/10 0:00,HARGRAVES CTR,10/9/10 0:00,,,
2010002626,,10/9/10 0:00,1700 BAITY HILL STUDENT F UNC,10/9/10 0:00,,,
2010002627,,10/9/10 0:00,KENAN STADIUM UNC,10/9/10 0:00,,,
2010002628,,10/9/10 0:00,KENAN STADIUM UNC,10/9/10 0:00,,,
2010002629,,10/9/10 0:00,KENAN STADIUM UNC,10/9/10 0:00,,,
2010002630,,10/9/10 0:00,KENAN STADIUM UNC,10/9/10 0:00,,,
2010002631,DISTURBANCE,10/9/10 16:04,BOWLES PARKING LOT UNC,10/9/10 16:04,2,,
2010002633,,10/10/10 0:00,GRANVILLE TOWERS WEST UNC,10/10/10 0:00,,,
2010002634,,10/10/10 0:00,AMBULATORY CARE CENTER UNC,10/10/10 0:00,,,
2010002635,,10/10/10 0:00,CRAIGE UNC,10/10/10 0:00,,,
2010002636,,10/10/10 0:00,MORRISON UNC,10/10/10 0:00,,,
2010002637,,10/10/10 0:00,KENAN STADIUM UNC,10/10/10 0:00,,,
2010002638,,10/10/10 0:00,GOODMON BUILDING UNC,10/10/10 0:00,,,
2010002640,,10/10/10 0:00,GRANVILLE TOWERS EAST UNC,10/10/10 0:00,,,
2010002641,,10/10/10 0:00,MOREHEAD PLANETARIUM UNC,10/10/10 0:00,,,
2010002639,SUSPICIOUS CONDITION (NON-CRIMINAL),10/10/10 12:24,PR LOT  ESTES DR.,8/22/10 8:00,2,,
2010002644,,10/11/10 0:00,GRANVILLE TOWERS EAST UNC,10/11/10 0:00,,,
2010002645,,10/11/10 0:00,GRANVILLE TOWERS SOUTH UNC,10/11/10 0:00,,,
2010002646,,10/11/10 0:00,GARDNER UNC,10/11/10 0:00,,,
2010002647,,10/11/10 0:00,GRANVILLE TOWERS EAST UNC,10/11/10 0:00,,,
2010002650,,10/11/10 0:00,BEARD HALL UNC,10/11/10 0:00,,,
2010002652,,10/11/10 0:00,GRAHAM MEMORIAL UNC,10/11/10 0:00,,,
2010002655,,10/11/10 0:00,DAVIS WALTER R LIBRARY UNC,10/11/10 0:00,,,
2010002648,LARCENY FROM BUILDING,10/11/10 11:45,GRAHAM STUDENT UNION UNC,10/6/10 15:00,4,,
2010002651,SUSPICIOUS PERSON CALL,10/11/10 14:10,HANES ART,10/11/10 14:05,2,,
2010002656,EMS ASSIST,10/11/10 21:53,EHRINGHAUS UNC,10/11/10 21:50,2,,
2010002657,LARCENY OF CELL PHONE,10/11/10 23:32,DAVIS WALTER R LIBRARY UNC,10/11/10 21:50,3,1,
2010002658,,10/12/10 0:00,SUPV GROUNDS UNC,10/12/10 0:00,,,
2010002659,,10/12/10 0:00,S11,10/12/10 0:00,,,
2010002660,,10/12/10 0:00,W CAMERON AVE,10/12/10 0:00,,,
2010002662,,10/12/10 0:00,MEDICAL DRIVE/ BERRY HILL,10/12/10 0:00,,,
2010002663,,10/12/10 0:00,HORTON GEORGE MOSES RESIDENCE HALL UNC,10/12/10 0:00,,,
2010002664,WARNING OF TRESPASS,10/12/10 0:00,BETWEEN WILSON AND HOUSE,10/12/10 0:00,2,,
2010002665,,10/12/10 0:00,CARMICHAEL RES HALL UNC,10/12/10 0:00,,,
2010002668,,10/13/10 0:00,HA II DOGWOOD PARKING UNC,10/13/10 0:00,,,
2010002669,,10/13/10 0:00,GRANVILLE TOWERS WEST UNC,10/13/10 0:00,,,
2010002673,,10/13/10 0:00,DOGWOOD DECK  2   BOOTH,10/13/10 0:00,,,
2010002678,,10/13/10 0:00,CRESCENT PARKING LOT,10/13/10 0:00,,,
2010002681,,10/13/10 0:00,MANNING DR/RIDGE RD,10/13/10 0:00,,,
2010002688,VANDALISM - DAMAGE TO REAL PROPERTY,10/13/10 0:00,GRANVILLE TOWERS EAST UNC,10/13/10 0:00,4,,
2010002689,,10/13/10 0:00,PITTSBORO AND COLUMBIA,10/13/10 0:00,,,
2010002690,,10/13/10 0:00,NORTH EAST CHILLER PARKIN UNC,10/13/10 0:00,,,
2010002693,,10/14/10 0:00,HORNEY BLDG ANNEX UNC,10/14/10 0:00,,,
2010002701,,10/14/10 0:00,SOUTH COLUMBIA / MFR,10/14/10 0:00,,,
2010002702,,10/14/10 0:00,N3  OLD EAST,10/14/10 0:00,,,
2010002703,,10/14/10 0:00,MANNING DR/PAUL HARDIN DR,10/14/10 0:00,,,
2010002704,EMS ASSIST,10/14/10 21:59,AVERY UNC,10/14/10 21:59,2,,
2010002711,,10/15/10 0:00,OUTDOOR RECREATION PARKING LOT UNC,10/15/10 0:00,,,
2010002712,,10/15/10 0:00,KENAN LABORATORIES UNC,10/15/10 0:00,,,
2010002713,,10/15/10 0:00,ABERNETHY UNC,10/15/10 0:00,,,
2010002714,,10/15/10 0:00,DAVIS WALTER R LIBRARY UNC,10/15/10 0:00,,,
2010002705,EMS ASSIST,10/15/10 3:39,GRANVILLE TOWERS EAST UNC,10/15/10 3:39,2,,
2010002707,LARCENY-FELONY,10/15/10 8:13,MASON FARM RD,9/27/10 0:00,4,,
2010002716,,10/16/10 0:00,EVERETT UNC,10/16/10 0:00,,,
2010002718,,10/16/10 0:00,BAITY HILL,10/16/10 0:00,,,
2010002725,,10/16/10 0:00,GRANVILLE TOWERS WEST UNC,10/16/10 0:00,,,
2010002715,RESIST/DELAY AND OBSTRUCT LE,10/16/10 1:17,GRANVILLE TOWERS EAST UNC,10/16/10 1:17,3,2,
2010002727,,10/17/10 0:00,GRANVILLE TOWERS EAST UNC,10/17/10 0:00,,,
2010002729,,10/17/10 0:00,COBB UNC,10/17/10 0:00,,,
2010002730,,10/17/10 0:00,LENIOR DR AND ATM DR,10/17/10 0:00,,,
2010002726,POSSESS A BEER BY LESS THAN 21 YEARS OF AGE,10/17/10 0:09,GRANVILLE TOWERS WEST UNC,10/17/10 0:09,3,2,
2010002732,,10/18/10 0:00,CARROLL UNC,10/18/10 0:00,,,
2010002733,,10/18/10 0:00,AMBULATORY CARE CENTER UNC,10/18/10 0:00,,,
2010002735,,10/18/10 0:00,STONE BLACK CULTURAL C UNC,10/18/10 0:00,,,
2010002736,,10/18/10 0:00,PITTSBORO AND MCCAULEY ST,10/18/10 0:00,,,
2010002738,,10/19/10 0:00,RIDGE RD,10/19/10 0:00,,,
2010002741,LARCENY FROM BUILDING,10/19/10 0:00,HOUSE LIBRARY R B UNC,10/2/10 0:00,4,,
2010002742,,10/19/10 0:00,CRAIGE UNC,10/19/10 0:00,,,
2010002743,,10/19/10 0:00,SOUTH RD/STADIUM DR,10/19/10 0:00,,,
2010002744,,10/19/10 0:00,PUBLIC SAFETY BUILDING UNC,10/19/10 0:00,,,
2010002737,B&E FROM BUILDING,10/19/10 8:14,CONNOR UNC,10/19/10 8:14,4,,
2010002739,LARCENY FROM BUILDING,10/19/10 10:51,HILL ALUMNI CENTER UNC,10/19/10 10:45,4,,
2010002740,ASSIST OTHER AGENCY,10/19/10 11:30,ROSEMARY STREET 308 W UNC,10/19/10 11:30,2,,
2010002746,,10/20/10 0:00,HINTON JAMES UNC,10/20/10 0:00,,,
2010002748,,10/20/10 0:00,SMITH DEAN E SAC UNC,10/20/10 0:00,,,
2010002749,,10/20/10 0:00,MEMORIAL HOSPITAL,10/20/10 0:00,,,
2010002750,,10/20/10 0:00,KENNON CHEEKREBECCA C UNC,10/20/10 0:00,,,
2010002751,,10/20/10 0:00,S11  BOWLES LOT,10/20/10 0:00,,,
2010002752,,10/20/10 0:00,N8  UNDERGRAD LOT,10/20/10 0:00,,,
2010002753,,10/20/10 0:00,HA II DOGWOOD PARKING UNC,10/20/10 0:00,,,
2010002754,,10/20/10 0:00,FRIDAY CENTER PARK AND RIDE,10/20/10 0:00,,,
2010002756,,10/20/10 0:00,HOSPITALS UNIV OF NC UNC,10/20/10 0:00,,,
2010002755,LARCENY OF A CELL PHONE,10/20/10 19:59,SOUTH RD,10/20/10 18:25,4,,
2010002757,,10/21/10 0:00,KENAN STADIUM UNC,10/21/10 0:00,,,
